title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance
Olympics basketball: USA beat Spain to win gold,2013,https://www.bbc.co.uk/sport/av/olympics/19237340,Kevin Durant,0.8,0.5483819842338562,0.5260521769523621,0.5208863615989685
US basketball star Kobe Bryant joins China's Sina Weibo,2013,https://www.bbc.co.uk/news/world-asia-china-21470947,Kobe Bryant,0.0,0.6887484788894653,0.6411957144737244,0.517103910446167
Amlin Challenge Cup: Gloucester 47-3 London Irish,2013,https://www.bbc.co.uk/sport/rugby-union/20716418,James Harden,0.1527722277722277,0.540023684501648,0.6380197256803513,0.5153658390045166
Harlequins 28-25 Gloucester,2013,https://www.bbc.co.uk/sport/rugby-union/20143878,James Harden,0.1445165945165945,0.5504006266593933,0.567864179611206,0.5153658390045166
Aviva Premiership: Bath 31-25 Gloucester,2013,https://www.bbc.co.uk/sport/rugby-union/21591055,James Harden,0.1007168458781362,0.5572935223579407,0.5781435132026672,0.5153658390045166
NBA London: New York Knicks beat Detroit Pistons at O2,2013,https://www.bbc.co.uk/sport/basketball/21069222,Carmelo Anthony,0.0148989898989898,0.649383008480072,0.5509435534477234,0.5174157023429871
BBL Cup Final: Leicester Riders beat Newcastle Eagles,2013,https://www.bbc.co.uk/sport/basketball/20973834,Carmelo Anthony,0.1471153846153846,0.5734778493642807,0.5960400700569153,0.5174157023429871
Basketball player scores record-breaking 138 points,2013,https://www.bbc.co.uk/news/world-us-canada-20434359,Carmelo Anthony,0.0,0.6235219836235046,0.6862474083900452,0.5174157023429871
Stirling Albion 6-3 Berwick Rangers,2013,https://www.bbc.co.uk/sport/football/20722245,Stephen Curry,0.065,0.5528145432472229,0.5959732135136923,0.5247018337249756
Queen of the South 5-1 Arbroath,2013,https://www.bbc.co.uk/sport/football/20920810,Stephen Curry,-0.0625,0.5385511815547943,0.5491032898426056,0.5247018337249756
Arbroath 2-3 Queen of South,2013,https://www.bbc.co.uk/sport/football/20351854,Stephen Curry,0.0136363636363636,0.6194978555043539,0.5662616491317749,0.5247018337249756
David Lee Collins' funeral held after Ayia Napa death,2013,https://www.bbc.co.uk/news/uk-england-manchester-20466979,David Lee,0.0,0.5056159496307373,0.8084454536437988,0.5356442332267761
Barnsley appoint David Flitcroft manager after Leeds win,2013,https://www.bbc.co.uk/sport/football/21004180,David Lee,0.1729014280738418,0.6230732202529907,0.5851588050524393,0.5356442332267761
David Flitcroft pride at Barnsley win over Leeds,2013,https://www.bbc.co.uk/sport/av/football/20999084,David Lee,0.8,0.6028575897216797,0.60293048620224,0.5356442332267761
Cyprus soldier death accused appear in court,2013,https://www.bbc.co.uk/news/uk-20208630,David Lee,0.0,0.6288485527038574,0.5839515924453735,0.5356442332267761
Glitterati,2013,http://www.bbc.co.uk/blogs/simonmayo/2012/12/glitterati.shtml,David Lee,0.0,0.599993884563446,0.503812313079834,0.5356442332267761
David Meyler: Sunderland boss Martin O'Neill may recall midfielder,2013,https://www.bbc.co.uk/sport/football/20561058,David Lee,0.0047619047619047,0.5240674018859863,0.552360862493515,0.5356442332267761
Hearts reject Rangers' payment offer for Wallace & Templeton,2013,https://www.bbc.co.uk/sport/football/20281242,David Lee,0.0888888888888888,0.6150292356808981,0.5830436746279398,0.5356442332267761
BBL Cup Final: Leicester Riders beat Newcastle Eagles,2013,https://www.bbc.co.uk/sport/basketball/20973834,J.R. Smith,0.1471153846153846,0.6143099516630173,0.5842928439378738,0.5164468884468079
Hull KR 6-84 Wigan,2013,https://www.bbc.co.uk/sport/rugby-league/21957133,Blake Griffin,0.0810221928277483,0.5721442580223084,0.5670320510864257,0.5176495909690857
Super League 2013: Club-by-club season preview,2013,https://www.bbc.co.uk/sport/rugby-league/21164401,Blake Griffin,0.1754957016476624,0.5724316406995058,0.5812410227954388,0.5176495909690857
Results from 2012,2013,https://www.bbc.co.uk/sport/boxing/20935248,Brook Lopez,0.0707540521494009,0.5672480750966955,0.5833630318994876,0.5033844709396362
Schedule/results 2012,2013,http://news.bbc.co.uk/sport1/hi/boxing/statistics/9671301.stm,Brook Lopez,0.1363636363636363,0.7575843930244446,0.5152089595794678,0.5033844709396362
Jersey Premiership: Scottish beat St Peter to extend lead,2013,https://www.bbc.co.uk/sport/football/21456523,Paul Pierce,0.2850694444444444,0.5711401700973511,0.7208597262700399,0.5165929198265076
Glenavon 4-2 Donegal Celtic,2013,https://www.bbc.co.uk/sport/football/20281304,Paul Pierce,0.0113636363636363,0.5862855613231659,0.6198646128177643,0.5165929198265076
Making News: What's the Story?,2013,https://www.bbc.co.uk/programmes/b01rl757,Paul Pierce,0.0,0.5480406284332275,0.5928441286087036,0.5165929198265076
Jealous Shaniece Dobson killed Sean Martin in Coatbridge,2013,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-21276307,Paul Pierce,-0.2,0.6308007836341858,0.6755145192146301,0.5165929198265076
South Park creator on his 'Mormon' musical,2013,https://www.bbc.co.uk/news/world-asia-21584606,Tony Parker,0.0,0.5509992241859436,0.7236406207084656,0.5174502730369568
iPM: 08/12/2012,2013,https://www.bbc.co.uk/programmes/b01p458w,Tony Parker,0.0,0.5331066250801086,0.5610499382019043,0.5174502730369568
Book of Mormon musical well received by critics,2013,https://www.bbc.co.uk/news/entertainment-arts-21894697,Tony Parker,0.0,0.605450451374054,0.5151787996292114,0.5174502730369568
Book of Mormon musical storms West End,2013,https://www.bbc.co.uk/news/entertainment-arts-21585803,Tony Parker,0.0,0.5092901587486267,0.5954968929290771,0.5174502730369568
Guernsey beat Rye United 6-5 in FA Vase fourth round,2013,https://www.bbc.co.uk/sport/football/21199046,Tony Parker,0.0321548821548821,0.6406919558842977,0.5361645619074503,0.5174502730369568
Welsh Premier & non-League round-up,2013,https://www.bbc.co.uk/sport/football/20879138,Tony Parker,0.0232782369146005,0.5517717003822327,0.5518819987773895,0.5174502730369568
Josh Cobb one of five to sign new Leicestershire deals,2013,https://www.bbc.co.uk/sport/cricket/22094741,Josh Smith,0.2613636363636363,0.6317155063152313,0.650183379650116,0.5094477534294128
Joshua Hirst death: Men found guilty of murder,2013,https://www.bbc.co.uk/news/uk-england-leeds-21478845,Josh Smith,-0.5,0.6421591639518738,0.6159040331840515,0.5094477534294128
BBL Cup Final: Leicester Riders beat Newcastle Eagles,2013,https://www.bbc.co.uk/sport/basketball/20973834,Josh Smith,0.1471153846153846,0.5862982273101807,0.5728037357330322,0.5094477534294128
Kidderminster Harriers sign defender Sam Smith,2013,https://www.bbc.co.uk/sport/football/20837589,Josh Smith,0.0122222222222222,0.5437880754470825,0.5684515237808228,0.5094477534294128
Raith Rovers 2-0 Airdrie United,2013,https://www.bbc.co.uk/sport/football/20920624,Josh Smith,0.2357142857142857,0.5321208834648132,0.5620094239711761,0.5094477534294128
Kidderminster 1-0 Nuneaton,2013,https://www.bbc.co.uk/sport/football/20189933,Josh Smith,0.0097416472416472,0.525398463010788,0.5722143650054932,0.5094477534294128
NBA London: New York Knicks beat Detroit Pistons at O2,2013,https://www.bbc.co.uk/sport/basketball/21069222,Greg Monroe,0.0148989898989898,0.5863155126571655,0.6190241575241089,0.5041269063949585
Arsenal manager Arsene Wenger shrugs off fixture pile-up,2013,https://www.bbc.co.uk/sport/football/20926177,Dwight Howard,0.0170498084291187,0.5743078887462616,0.5586112290620804,0.5161900520324707
Britain's Joel Freeland set for Portland Trail Blazers NBA debut,2013,https://www.bbc.co.uk/sport/basketball/20142109,Dwight Howard,0.1979527417027417,0.5858931064605712,0.5985577583312989,0.5161900520324707
David FitzGerald: Fitz takes a stroll on the South West Coast Path,2013,https://www.bbc.co.uk/programmes/p010mb39,David West,0.0,0.5247282981872559,0.5589774250984192,0.5164547562599182
Chicago Bulls' Luol Deng explains letter to Prime Minister,2013,https://www.bbc.co.uk/sport/av/olympics/21227935,Luol Deng,0.0,0.5532568693161011,0.6860144138336182,0.5386849641799927
Britain's Luol Deng named for NBA All-Star Game for second time,2013,https://www.bbc.co.uk/sport/basketball/21203256,Luol Deng,0.0369047619047619,0.6817103028297424,0.6502949297428131,0.5386849641799927
NBA's Luol Deng writes basketball funding letter to David Cameron,2013,https://www.bbc.co.uk/sport/olympics/21233573,Luol Deng,0.0859374999999999,0.5736677289009094,0.5672155976295471,0.5386849641799927
Luol Deng unlikely to play for Team GB this summer,2013,https://www.bbc.co.uk/sport/basketball/21481346,Luol Deng,0.1789039039039039,0.5095752278963724,0.5771754384040833,0.5386849641799927
Why Luol Deng wrote to David Cameron over basketball funding cuts,2013,https://www.bbc.co.uk/sport/basketball/21249094,Luol Deng,0.100211423367161,0.5987725377082824,0.5725297570228577,0.5386849641799927
Natalie Stafford named British Basketball player of the year,2013,https://www.bbc.co.uk/sport/basketball/21172916,Luol Deng,0.1647569444444444,0.5615623593330383,0.5741737186908722,0.5386849641799927
British Basketball wins fight for funding,2013,https://www.bbc.co.uk/newsround/21294284,Luol Deng,0.15,0.6739212870597839,0.7944728136062622,0.5386849641799927
Miami Heat beaten by Chicago Bulls to miss NBA winning record,2013,http://www.bbc.co.uk/sport/0/basketball/21964896,Luol Deng,0.1760416666666666,0.567425936460495,0.5626539885997772,0.5386849641799927
British Basketball to be awarded Â£7m UK Sport funding,2013,https://www.bbc.co.uk/sport/olympics/21903879,Luol Deng,0.152020202020202,0.5872423201799393,0.5875800251960754,0.5386849641799927
Miami Heat beaten by Chicago Bulls to miss NBA winning record,2013,http://www.bbc.co.uk/sport/0/basketball/21964896,Chris Bosh,0.1760416666666666,0.5655060708522797,0.6461756229400635,0.5224829316139221
Duncan Smith: Welfare-to-work scheme needs more time,2013,https://www.bbc.co.uk/news/uk-politics-20519140,Tim Duncan,0.5,0.5014232397079468,0.5276089310646057,0.5232474207878113
