title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance
James Harden scores 47 points in Houston Rockets win over LA Clippers,2020,https://www.bbc.co.uk/sport/basketball/50415754,James Harden,0.1313492063492063,0.5327732563018799,0.5407224595546722,0.6344882249832153
James Harden dunk incorrectly ruled out in NBA,2020,https://www.bbc.co.uk/sport/av/basketball/50660758,James Harden,0.0,0.565231204032898,0.5340681076049805,0.6344882249832153
James Harden dunk ruled out as Houston Rockets lose to San Antonio Spurs in Texas,2020,https://www.bbc.co.uk/sport/basketball/50656136,James Harden,0.086574074074074,0.5503020286560059,0.5801032483577728,0.6344882249832153
James Harden scores 60 points as Houston Rockets beat the Atlanta Hawks 158-111,2020,https://www.bbc.co.uk/sport/basketball/50619743,James Harden,0.1719780219780219,0.5674936771392822,0.5795393884181976,0.6344882249832153
Houston Rockets: NBA rejects protest against San Antonio Spurs defeat after referee blunder,2020,https://www.bbc.co.uk/sport/basketball/50722749,James Harden,-0.0577777777777777,0.603032261133194,0.5632758736610413,0.6344882249832153
"NBA round-up: Kawhi Leonard faces former club Toronto Raptors for first time, Steph Curry back in spring",2020,https://www.bbc.co.uk/sport/basketball/50386091,James Harden,0.0293181818181818,0.56399205327034,0.6100870817899704,0.6344882249832153
"NBA All-Star Weekend 2020: Slam dunks, emotional tributes and the best players",2020,https://www.bbc.co.uk/sport/basketball/51488762,James Harden,0.1762665719696969,0.5763004024823507,0.6007431745529175,0.6344882249832153
Kobe Bryant: NBA All-Star MVP Award to be named after LA Lakers legend,2020,https://www.bbc.co.uk/sport/basketball/51520480,James Harden,0.15,0.6756385862827301,0.6595738232135773,0.6344882249832153
"NBA: LA rivalry, Zion Williamson & China disputes - the big talking points before new season",2020,https://www.bbc.co.uk/sport/basketball/50132656,James Harden,0.1554373278236914,0.592094287276268,0.5470292270183563,0.6344882249832153
Damian Lillard: Portland Trail Blazers point guard continues scoring streak,2020,https://www.bbc.co.uk/sport/basketball/51346693,James Harden,0.1521367521367521,0.5466229915618896,0.5558819621801376,0.6344882249832153
NBA All-Star Game: Kobe Bryant tributes as Team LeBron beat Team Giannis,2020,https://www.bbc.co.uk/sport/basketball/51528411,James Harden,0.0063973063973063,0.5351204723119736,0.5638255923986435,0.6344882249832153
NBA: LeBron James scores slam dunk in top 10 plays,2020,https://www.bbc.co.uk/sport/av/basketball/50464754,James Harden,0.5,0.5323081016540527,0.6647876501083374,0.6344882249832153
Kobe Bryant: NBA legend's career in numbers,2020,https://www.bbc.co.uk/sport/basketball/51258733,James Harden,0.1062499999999999,0.5551021546125412,0.6402730941772461,0.6344882249832153
Zion Williamson: Number one draft pick set makes long-awaited NBA debut,2020,https://www.bbc.co.uk/sport/basketball/51213233,James Harden,0.2045016408322859,0.5590189894040426,0.5618951221307119,0.6344882249832153
Kawhi Leonard and Paul George break scoring records in LA Clippers win,2020,https://www.bbc.co.uk/sport/basketball/50792823,James Harden,0.3333333333333333,0.7121009230613708,0.5260867774486542,0.6344882249832153
Luka Doncic scores 40-point triple-double as Dallas Mavericks beat San Antonio Spurs,2020,https://www.bbc.co.uk/sport/basketball/50471018,James Harden,0.3061224489795919,0.5617695152759552,0.5975987315177917,0.6344882249832153
Super Bowl 2020: Kansas City beat San Francisco - Patrick Mahomes provides perfect finish,2020,https://www.bbc.co.uk/sport/american-football/51354055,James Harden,0.1003057988523104,0.6007289290428162,0.5443034039603339,0.6344882249832153
Kobe Bryant: Wife Vanessa leads emotional memorial to basketball star and daughter Gianna,2020,https://www.bbc.co.uk/sport/basketball/51622134,James Harden,0.2902263374485597,0.5583542188008627,0.5878966450691223,0.6344882249832153
Kawhi Leonard: LA Clippers star enjoys victorious return to Toronto Raptors,2020,https://www.bbc.co.uk/sport/basketball/50755293,James Harden,0.0881313131313131,0.6068065762519836,0.5517658293247223,0.6344882249832153
Damian Lillard: Portland Trail Blazers point guard continues scoring streak,2020,https://www.bbc.co.uk/sport/basketball/51346693,Damian Lillard,0.1521367521367521,0.5744117200374603,0.5349837094545364,0.636589765548706
Kobe Bryant: LeBron James leads tributes to LA Lakers legend,2020,https://www.bbc.co.uk/sport/basketball/51338764,Damian Lillard,0.0533625730994152,0.5705874164899191,0.5755473574002584,0.636589765548706
Billy Joe Saunders eyes Saul 'Canelo' Alvarez after Marcelo Esteban Coceres win,2020,https://www.bbc.co.uk/sport/boxing/50364944,Devin Booker,0.1821428571428571,0.5846841633319855,0.6051045209169388,0.6318713426589966
WhatsOnStage Awards: Claire Foy and Andrew Scott among winners,2020,https://www.bbc.co.uk/news/entertainment-arts-51674934,Devin Booker,0.0,0.6723387837409973,0.665203869342804,0.6318713426589966
NBA: Giannis Antetokounmpo and LeBron James face off in top two battle,2020,https://www.bbc.co.uk/sport/av/basketball/50867519,Giannis Antetokounmpo,0.5,0.6727997660636902,0.7402399182319641,0.6395377516746521
"Giannis Antetokounmpo, Anthony Davis and Andre Drummond headline a bumper week",2020,https://www.bbc.co.uk/sport/av/basketball/50715366,Giannis Antetokounmpo,0.0,0.711950957775116,0.6534242033958435,0.6395377516746521
LeBron James dunk features in NBA All-Star game best plays,2020,https://www.bbc.co.uk/sport/av/basketball/51531161,Giannis Antetokounmpo,0.3,0.5016691088676453,0.5667838454246521,0.6395377516746521
NBA plays of the week: LeBron James nets a long-range missile,2020,https://www.bbc.co.uk/sport/av/basketball/51809179,Giannis Antetokounmpo,0.0,0.5068546533584595,0.6541637778282166,0.6395377516746521
Why Toronto Raptors fan Drake took WWE belts to the Milwaukee Bucks game,2020,https://www.bbc.co.uk/sport/basketball/51647926,Giannis Antetokounmpo,0.0659946236559139,0.586947113275528,0.5695861726999283,0.6395377516746521
NBA All-Star Game: Kobe Bryant tributes as Team LeBron beat Team Giannis,2020,https://www.bbc.co.uk/sport/basketball/51528411,Giannis Antetokounmpo,0.0063973063973063,0.6127255111932755,0.5859252661466599,0.6395377516746521
Kobe Bryant: NBA All-Star MVP Award to be named after LA Lakers legend,2020,https://www.bbc.co.uk/sport/basketball/51520480,Giannis Antetokounmpo,0.15,0.5807470381259918,0.655592679977417,0.6395377516746521
"NBA All-Star Weekend 2020: Slam dunks, emotional tributes and the best players",2020,https://www.bbc.co.uk/sport/basketball/51488762,Giannis Antetokounmpo,0.1762665719696969,0.5647776822249094,0.5467656950155894,0.6395377516746521
Milwaukee Bucks beat LA Lakers despite LeBron James triple double,2020,https://www.bbc.co.uk/sport/basketball/50863787,Giannis Antetokounmpo,0.1104591836734694,0.621656745672226,0.5725747644901276,0.6395377516746521
Luka Doncic scores 40-point triple-double as Dallas Mavericks beat San Antonio Spurs,2020,https://www.bbc.co.uk/sport/basketball/50471018,Giannis Antetokounmpo,0.3061224489795919,0.5177834630012512,0.6424446403980255,0.6395377516746521
Zion Williamson: Number one draft pick set makes long-awaited NBA debut,2020,https://www.bbc.co.uk/sport/basketball/51213233,Giannis Antetokounmpo,0.2045016408322859,0.5677037338415781,0.5583765208721161,0.6395377516746521
"NBA: LA rivalry, Zion Williamson & China disputes - the big talking points before new season",2020,https://www.bbc.co.uk/sport/basketball/50132656,Giannis Antetokounmpo,0.1554373278236914,0.5696783736348152,0.6146213933825493,0.6395377516746521
NBA: Luka Doncic helps hand Golden State Warriors heaviest loss since 1973,2020,https://www.bbc.co.uk/sport/basketball/50499690,Giannis Antetokounmpo,0.0397130647130647,0.6091403166453043,0.5897887547810873,0.6395377516746521
Coronavirus: LeBron James says he will refuse to play if LA Lakers games go behind closed doors,2020,https://www.bbc.co.uk/sport/basketball/51780963,Giannis Antetokounmpo,0.1507034632034632,0.6012789607048035,0.5662954449653625,0.6395377516746521
Kobe Bryant: LeBron James leads tributes to LA Lakers legend,2020,https://www.bbc.co.uk/sport/basketball/51338764,Giannis Antetokounmpo,0.0533625730994152,0.5834258794784546,0.6168198585510254,0.6395377516746521
Famous sporting siblings: Brothers and sisters in sport,2020,https://www.bbc.co.uk/newsround/27507687,Giannis Antetokounmpo,0.5,0.6556811332702637,0.5096887350082397,0.6395377516746521
Fight Talk: Who wins Wilder v Fury II? Was John Ryder robbed of world title?,2020,https://www.bbc.co.uk/sport/boxing/50547953,Giannis Antetokounmpo,0.1250969516594516,0.5900960365931193,0.5379218856493632,0.6395377516746521
NBA: Vince Carter becomes first player to play in four different decades,2020,https://www.bbc.co.uk/sport/basketball/50999401,Trae Young,0.1784090909090909,0.581960916519165,0.6609775821367899,0.6361994743347168
"NBA All-Star Weekend 2020: Slam dunks, emotional tributes and the best players",2020,https://www.bbc.co.uk/sport/basketball/51488762,Trae Young,0.1762665719696969,0.5959791640440623,0.6039879520734152,0.6361994743347168
"NBA: LA rivalry, Zion Williamson & China disputes - the big talking points before new season",2020,https://www.bbc.co.uk/sport/basketball/50132656,Trae Young,0.1554373278236914,0.5833893343806267,0.5995124652981758,0.6361994743347168
World Series 2019: Houston Astros & Washington Nationals set for Fall Classic,2020,https://www.bbc.co.uk/sport/baseball/50122313,Trae Young,0.1344022415940224,0.6286796852946281,0.583756260573864,0.6361994743347168
Super Bowl 2020: Kansas City beat San Francisco - Patrick Mahomes provides perfect finish,2020,https://www.bbc.co.uk/sport/american-football/51354055,Trae Young,0.1003057988523104,0.571788509686788,0.5809924072689481,0.6361994743347168
"Super Bowl 2020: Who is playing, who are the favourites and where will the game be won?",2020,https://www.bbc.co.uk/sport/american-football/51334679,Trae Young,0.155262467191601,0.5632514178752899,0.5966153562068939,0.6361994743347168
'Take the next shot' - the new message from Kobe Bryant's final game,2020,https://www.bbc.co.uk/sport/basketball/51385296,Trae Young,0.0144758297258297,0.5748176712256211,0.5695825219154358,0.6361994743347168
Luka Doncic scores 40-point triple-double as Dallas Mavericks beat San Antonio Spurs,2020,https://www.bbc.co.uk/sport/basketball/50471018,Luka Dončić,0.3061224489795919,0.5690863728523254,0.5492552816867828,0.6427664756774902
NBA: Luka Doncic helps hand Golden State Warriors heaviest loss since 1973,2020,https://www.bbc.co.uk/sport/basketball/50499690,Luka Dončić,0.0397130647130647,0.6249183615048727,0.5346163312594095,0.6427664756774902
NBA: 'Oh baby what a slam!' Zion Williamson and Luka Doncic shine in Rising Stars game,2020,https://www.bbc.co.uk/sport/av/basketball/51515252,Luka Dončić,-0.4,0.5738682150840759,0.69187992811203,0.6427664756774902
LA Lakers: Anthony Davis scores 50 points in 142-125 victory over Minnesota Timberwolves,2020,https://www.bbc.co.uk/sport/basketball/50710520,Luka Dončić,0.2507843137254902,0.563463012377421,0.5449455976486206,0.6427664756774902
Boston Calling: Leading the way,2020,https://www.bbc.co.uk/programmes/w3csy5vt,Luka Dončić,0.0,0.5589713454246521,0.5320408344268799,0.6427664756774902
"NBA All-Star Weekend 2020: Slam dunks, emotional tributes and the best players",2020,https://www.bbc.co.uk/sport/basketball/51488762,Luka Dončić,0.1762665719696969,0.5705919663111368,0.5540686448415121,0.6427664756774902
Zion Williamson: Number one draft pick set makes long-awaited NBA debut,2020,https://www.bbc.co.uk/sport/basketball/51213233,Luka Dončić,0.2045016408322859,0.5647935569286346,0.5820576051870981,0.6427664756774902
England floods: Ten days 'of difficult conditions' expected,2020,https://www.bbc.co.uk/news/uk-england-51653246,Bradley Beal,-0.1999999999999999,0.7569757103919983,0.5570738911628723,0.6373712420463562
The Morning Show: Will Gompertz reviews Aniston and Witherspoon's Apple TV drama âââââ,2020,https://www.bbc.co.uk/news/entertainment-arts-50215451,Bradley Beal,0.0,0.6395905017852783,0.5882518887519836,0.6373712420463562
General election 2019: Who is standing in Scotland?,2020,https://www.bbc.co.uk/news/election-2019-50437627,Bradley Beal,0.05,0.5821818709373474,0.7694891691207886,0.6373712420463562
"David Beckham, LeBron James & Justin Bieber - Meet âthe GOATâ of hat making",2020,https://www.bbc.co.uk/sport/av/50866497,LeBron James,0.0,0.5638725757598877,0.5408241152763367,0.6362495422363281
NBA plays of the week: LeBron James nets a long-range missile,2020,https://www.bbc.co.uk/sport/av/basketball/51809179,LeBron James,0.0,0.5011730194091797,0.7332285046577454,0.6362495422363281
