title,date,url,player,textblob_sentiment,sentiment_bert_average_score,sentiment_xlnet_average_score,bert_relevance
LeBron James' 'tomahawk slam' leads NBA plays of the week,2018,https://www.bbc.co.uk/sport/av/basketball/43458775,LeBron James,0.0,0.5379419326782227,0.5859349370002747,0.5672037601470947
"'Look left, pass right' - LeBron James' classy no-look pass in Cavs' defeat to Lakers in NBA",2018,https://www.bbc.co.uk/sport/av/basketball/43373737,LeBron James,0.1285714285714285,0.5416592955589294,0.6191652417182922,0.5672037601470947
"LeBron James makes NBA record books as youngest player to reach 30,000 points",2018,https://www.bbc.co.uk/sport/av/basketball/42806925,LeBron James,0.0,0.5798987150192261,0.5956523418426514,0.5672037601470947
LeBron James: Cleveland Cavaliers star surpasses Kobe Bryant in NBA records,2018,https://www.bbc.co.uk/sport/basketball/42800611,LeBron James,0.05625,0.5361501276493073,0.6967938840389252,0.5672037601470947
LeBron James' quarterback stars in this week's top NBA plays,2018,https://www.bbc.co.uk/sport/av/basketball/43541821,LeBron James,0.5,0.5887022614479065,0.5003079771995544,0.5672037601470947
LeBron James ties Michael Jordan's double-digit scoring record,2018,https://www.bbc.co.uk/sport/basketball/43581796,LeBron James,0.0786940836940836,0.532687783241272,0.5324026644229889,0.5672037601470947
NBA: LeBron James nutmegs own Cleveland Cavaliers team-mate to score,2018,https://www.bbc.co.uk/sport/av/basketball/43257158,LeBron James,0.6,0.6192610263824463,0.6548641920089722,0.5672037601470947
'Peanut butter & jelly' LeBron James & Dwyane Wade star in NBA best plays,2018,https://www.bbc.co.uk/sport/av/basketball/42776419,LeBron James,1.0,0.5844162106513977,0.568066418170929,0.5672037601470947
NBA: Watch as LeBron James 'throws that hammer down' in best plays,2018,https://www.bbc.co.uk/sport/av/basketball/42866273,LeBron James,0.4222222222222222,0.531558096408844,0.5639239549636841,0.5672037601470947
LeBron James: NBA legend breaks Michael Jordan's double-digit scoring record,2018,https://www.bbc.co.uk/sport/basketball/43603925,LeBron James,0.0817893217893217,0.5931461155414581,0.5952751040458679,0.5672037601470947
LeBron James: Cleveland Cavaliers forward ejected for first time in NBA career,2018,https://www.bbc.co.uk/sport/basketball/42163561,LeBron James,0.2214285714285714,0.5636381506919861,0.5469476878643036,0.5672037601470947
NBA: LeBron James ejected from game for first time in his career,2018,https://www.bbc.co.uk/sport/av/basketball/42169095,LeBron James,-0.075,0.6702741384506226,0.587332546710968,0.5672037601470947
BBC Sport advent calendar: LeBron James' 'jaw-dropping' three-pointer,2018,https://www.bbc.co.uk/sport/av/basketball/42246010,LeBron James,0.0,0.524791955947876,0.7566688060760498,0.5672037601470947
James Harden makes NBA history with new triple-double record,2018,https://www.bbc.co.uk/sport/av/basketball/42896438,James Harden,0.1363636363636363,0.5160414576530457,0.7572388052940369,0.5690752863883972
NBA: James Harden floors Wesley Johnson with outrageous showboating,2018,https://www.bbc.co.uk/sport/av/basketball/43246638,James Harden,-1.0,0.5719051957130432,0.7825267910957336,0.5690752863883972
